suite,term,dataset_id,model_id,capability_id,capability_level,paired_view_count,mase_degradation_mean,mase_degradation_median,positive_degradation_fraction,full_input_mase_mean,ablated_input_mase_mean,response_ratio_mean
gift,long,gift_jena_weather_h,Chronos-2,cross_series_dependence,5,2,-0.03337504447657186,-0.03337504447657186,0.5,1.5345810328944334,1.5012059884178615,0.14151560640538874
gift,long,gift_jena_weather_h,Timer-4.0,common_factor,1,2,0.3235156051492033,0.3235156051492033,1.0,1.1578630096659857,1.481378614815189,1.4291667848944651
gift,long,gift_jena_weather_h,Timer-4.0,common_factor,2,2,0.4086932035815357,0.4086932035815357,1.0,1.1467565563276512,1.555449759909187,1.0174230175434475
gift,long,gift_jena_weather_h,Timer-4.0,common_factor,3,2,0.4418336154423387,0.4418336154423387,1.0,1.1415931739462946,1.5834267893886333,0.7911445400589825
gift,long,gift_jena_weather_h,Timer-4.0,common_factor,4,2,0.36502435365610775,0.36502435365610775,1.0,1.1355777269016563,1.5006020805577642,0.5125642936005762
gift,long,gift_jena_weather_h,Timer-4.0,common_factor,5,2,0.2083427938450937,0.2083427938450937,1.0,1.1536163078711343,1.361959101716228,0.27284001586751433
gift,long,gift_jena_weather_h,Timer-4.0,cross_series_dependence,1,2,0.2336232172786556,0.2336232172786556,1.0,0.9174312115903336,1.1510544288689892,1.7555671074297408
gift,long,gift_jena_weather_h,Timer-4.0,cross_series_dependence,2,2,0.27089617886904344,0.27089617886904344,1.0,0.9317067469140508,1.2026029257830941,1.2104628822974863
gift,long,gift_jena_weather_h,Timer-4.0,cross_series_dependence,3,2,0.36222317484062866,0.36222317484062866,1.0,0.9740266587038009,1.3362498335444295,0.9235532106120291
gift,long,gift_jena_weather_h,Timer-4.0,cross_series_dependence,4,2,0.488894480403379,0.488894480403379,1.0,1.0979702388858155,1.5868647192891945,0.6776019388775418
gift,long,gift_jena_weather_h,Timer-4.0,cross_series_dependence,5,2,0.47019944329281,0.47019944329281,1.0,1.246517491443308,1.7167169347361178,0.4371658156922984
gift,long,gift_jena_weather_h,toto2.0,common_factor,1,2,0.003316974952040086,0.003316974952040086,0.5,2.5758258599972397,2.5791428349492795,0.24622949416858853
gift,long,gift_jena_weather_h,toto2.0,common_factor,2,2,0.005990457203744137,0.005990457203744137,0.5,2.5729577656263913,2.5789482228301357,0.16930263553008557
gift,long,gift_jena_weather_h,toto2.0,common_factor,3,2,0.011439468260530106,0.011439468260530106,0.5,2.5812581804031716,2.5926976486637017,0.1268026730174606
gift,long,gift_jena_weather_h,toto2.0,common_factor,4,2,0.021269832848906045,0.021269832848906045,0.5,2.5950814539535205,2.616351286802426,0.08583020973156304
gift,long,gift_jena_weather_h,toto2.0,common_factor,5,2,0.014326166938231522,0.014326166938231522,0.5,2.606807785925145,2.621133952863376,0.0700344990293498
gift,long,gift_jena_weather_h,toto2.0,cross_series_dependence,1,2,-0.07133389973363125,-0.07133389973363125,0.0,2.4324914144121577,2.3611575146785264,0.6750619312664222
gift,long,gift_jena_weather_h,toto2.0,cross_series_dependence,2,2,-0.050291758769545725,-0.050291758769545725,0.0,2.549076863180849,2.498785104411303,0.4439110492599353
gift,long,gift_jena_weather_h,toto2.0,cross_series_dependence,3,2,-0.025225133185065474,-0.025225133185065474,0.0,2.7052199182949854,2.67999478510992,0.30908427790727866
gift,long,gift_jena_weather_h,toto2.0,cross_series_dependence,4,2,-0.01697730704014666,-0.01697730704014666,0.5,2.927019719643468,2.9100424126033215,0.23533878055752783
gift,long,gift_jena_weather_h,toto2.0,cross_series_dependence,5,2,-0.03736102294922028,-0.03736102294922028,0.5,3.1947798297849226,3.157418806835702,0.1916809003913081
gift,long,gift_m_dense_h,Chronos-2,covariate_impulse_response,1,90,-0.0029378299886456856,-0.0008289127622393699,0.43333333333333335,0.7622481829751169,0.7593103529864714,0.10222197993162802
gift,long,gift_m_dense_h,Chronos-2,covariate_impulse_response,2,90,-0.0035278960068654275,-0.0008717722012240303,0.45555555555555555,0.8145453952824395,0.811017499275574,0.07161433264816038
gift,long,gift_m_dense_h,Chronos-2,covariate_impulse_response,3,90,-0.003477584667156193,-0.0010503377758859234,0.43333333333333335,0.8840724103655203,0.880594825698364,0.05703919179529327
gift,long,gift_m_dense_h,Chronos-2,covariate_impulse_response,4,90,-0.0029088384087304483,0.0003466214227466624,0.5222222222222223,0.9598295858822893,0.9569207474735587,0.046309157329934854
gift,long,gift_m_dense_h,Chronos-2,covariate_impulse_response,5,90,-0.002056506272758914,-0.00011060758182707131,0.4888888888888889,1.0410363309542854,1.0389798246815267,0.04167626086195891
gift,long,gift_m_dense_h,Timer-4.0,covariate_impulse_response,1,90,0.00010405084289880443,-0.00013197248443169718,0.4888888888888889,0.7235717167596658,0.7236757676025644,0.06909213370654575
gift,long,gift_m_dense_h,Timer-4.0,covariate_impulse_response,2,90,-6.7287475882342e-05,-0.00010653600286841813,0.4777777777777778,0.7744196659574955,0.7743523784816135,0.04732590869450564
gift,long,gift_m_dense_h,Timer-4.0,covariate_impulse_response,3,90,-0.0006471971845929409,-3.23276562243513e-05,0.5,0.8629604067436861,0.8623132095590931,0.033911546236254586
gift,long,gift_m_dense_h,Timer-4.0,covariate_impulse_response,4,90,0.00025881278151189434,1.5464986179603013e-05,0.5,0.9994828904128223,0.999741703194334,0.02677773013210385
gift,long,gift_m_dense_h,Timer-4.0,covariate_impulse_response,5,90,0.002336775907678722,0.00023028051044332587,0.5,1.1988225804332133,1.2011593563408918,0.024120661417943036
gift,medium,gift_bizitobs_application,Chronos-2,covariate_impulse_response,1,2,0.012034979167315107,0.012034979167315107,0.5,3.5137183321868504,3.5257533113541655,0.01041756356339371
gift,medium,gift_bizitobs_application,Chronos-2,covariate_impulse_response,2,2,0.011928270794702822,0.011928270794702822,0.5,3.0014312949770434,3.0133595657717462,0.0065486401859037174
gift,medium,gift_bizitobs_application,Chronos-2,covariate_impulse_response,3,2,0.011188647468233004,0.011188647468233004,0.5,2.7135077483987784,2.724696395867011,0.006262328178310801
gift,medium,gift_bizitobs_application,Chronos-2,covariate_impulse_response,4,2,-0.010572750943781184,-0.010572750943781184,0.5,2.808057964821007,2.797485213877226,0.00593183282420874
gift,medium,gift_bizitobs_application,Chronos-2,covariate_impulse_response,5,2,-0.0067672380417247435,-0.0067672380417247435,0.5,2.7911690058331526,2.7844017677914277,0.005404734812063789
gift,medium,gift_bizitobs_application,Chronos-2,cross_series_dependence,1,2,0.02783821432174083,0.02783821432174083,0.5,17.72247574017095,17.75031395449269,0.007620850469534638
gift,medium,gift_bizitobs_application,Chronos-2,cross_series_dependence,2,2,0.012225161308240473,0.012225161308240473,0.5,23.039159479108832,23.051384640417076,0.0033646325585776856
gift,medium,gift_bizitobs_application,Chronos-2,cross_series_dependence,3,2,0.0023986785685234935,0.0023986785685234935,0.5,35.1989452085356,35.20134388710412,0.001734030211649881
gift,medium,gift_bizitobs_application,Chronos-2,cross_series_dependence,4,2,-0.0042625213236267,-0.0042625213236267,0.5,44.666031201962205,44.66176868063858,0.0012708584111897625
gift,medium,gift_bizitobs_application,Chronos-2,cross_series_dependence,5,2,0.0054422969275229605,0.0054422969275229605,1.0,63.089905796345604,63.09534809327313,0.0012997269054341835
gift,medium,gift_bizitobs_application,Timer-4.0,covariate_impulse_response,1,2,0.013131694382326975,0.013131694382326975,0.5,7.157241545106734,7.170373239489061,0.039442759275006435
gift,medium,gift_bizitobs_application,Timer-4.0,covariate_impulse_response,2,2,-0.0036816878939691655,-0.0036816878939691655,0.0,7.07046244316206,7.066780755268091,0.02569569956554308
gift,medium,gift_bizitobs_application,Timer-4.0,covariate_impulse_response,3,2,0.0021689008278542588,0.0021689008278542588,0.5,7.664336010359068,7.666504911186922,0.017463665863973767
gift,medium,gift_bizitobs_application,Timer-4.0,covariate_impulse_response,4,2,-0.03950346462100374,-0.03950346462100374,0.5,7.999829432092019,7.9603259674710145,0.013645463786031058
gift,medium,gift_bizitobs_application,Timer-4.0,covariate_impulse_response,5,2,-0.09479816393608154,-0.09479816393608154,0.0,7.781169623094115,7.686371459158034,0.012721771432250761
gift,medium,gift_bizitobs_application,Timer-4.0,cross_series_dependence,1,2,0.3138880208276156,0.3138880208276156,1.0,16.985200246312512,17.299088267140128,0.08839518728425684
gift,medium,gift_bizitobs_application,Timer-4.0,cross_series_dependence,2,2,0.28126914342849574,0.28126914342849574,0.5,22.302148055953023,22.58341719938152,0.05463484303615838
gift,medium,gift_bizitobs_application,Timer-4.0,cross_series_dependence,3,2,0.31803972789073853,0.31803972789073853,1.0,34.58252098600179,34.90056071389253,0.0372667301827633
gift,medium,gift_bizitobs_application,Timer-4.0,cross_series_dependence,4,2,0.2816512106313098,0.2816512106313098,1.0,44.14565113951294,44.42730235014425,0.027811404032859557
gift,medium,gift_bizitobs_application,Timer-4.0,cross_series_dependence,5,2,0.2573047209371815,0.2573047209371815,1.0,62.75556911230497,63.01287383324215,0.021190289189564594
gift,medium,gift_bizitobs_application,toto2.0,cross_series_dependence,1,2,0.009305505494041633,0.009305505494041633,0.5,17.307137928970356,17.316443434464396,0.03050601910343611
gift,medium,gift_bizitobs_application,toto2.0,cross_series_dependence,2,2,-0.018975694201982307,-0.018975694201982307,0.5,22.673360401210374,22.65438470700839,0.015462183121097175
gift,medium,gift_bizitobs_application,toto2.0,cross_series_dependence,3,2,-0.061569069411341104,-0.061569069411341104,0.0,34.939590796540365,34.878021727129024,0.00838856614707583
gift,medium,gift_bizitobs_application,toto2.0,cross_series_dependence,4,2,-0.08956118212101849,-0.08956118212101849,0.0,44.518011827697016,44.428450645576,0.006215534306670607
gift,medium,gift_bizitobs_application,toto2.0,cross_series_dependence,5,2,-0.12642043835142758,-0.12642043835142758,0.0,63.161663030925396,63.035242592573965,0.006547419131773771
gift,medium,gift_bizitobs_l2c_h,Chronos-2,common_factor,1,1,0.0008418319909041516,0.0008418319909041516,1.0,0.6611059181388047,0.6619477501297089,0.17482943926843258
gift,medium,gift_bizitobs_l2c_h,Chronos-2,common_factor,2,1,0.0020055601327323425,0.0020055601327323425,1.0,0.6652245665769624,0.6672301267096947,0.12015033593506567
gift,medium,gift_bizitobs_l2c_h,Chronos-2,common_factor,3,1,0.004051519649022506,0.004051519649022506,1.0,0.6687987365805343,0.6728502562295569,0.08593109377466161
gift,medium,gift_bizitobs_l2c_h,Chronos-2,common_factor,4,1,0.004901627353195104,0.004901627353195104,1.0,0.6714255414524846,0.6763271688056797,0.06973928449733126
gift,medium,gift_bizitobs_l2c_h,Chronos-2,common_factor,5,1,0.005421257812340818,0.005421257812340818,1.0,0.674920997243779,0.6803422550561198,0.05566054671672206
gift,medium,gift_bizitobs_l2c_h,Chronos-2,covariate_impulse_response,1,1,0.0012102390852807288,0.0012102390852807288,1.0,0.37636985336127066,0.3775800924465514,0.06675102332428404
gift,medium,gift_bizitobs_l2c_h,Chronos-2,covariate_impulse_response,2,1,-0.0005500717372993735,-0.0005500717372993735,0.0,0.39005205610677823,0.38950198436947886,0.04450726787438477
gift,medium,gift_bizitobs_l2c_h,Chronos-2,covariate_impulse_response,3,1,-0.003016912721432341,-0.003016912721432341,0.0,0.41653858483055295,0.4135216721091206,0.03628706605998378
gift,medium,gift_bizitobs_l2c_h,Chronos-2,covariate_impulse_response,4,1,-0.007893343454015267,-0.007893343454015267,0.0,0.5160404815836734,0.5081471381296582,0.025927172228864658
gift,medium,gift_bizitobs_l2c_h,Chronos-2,covariate_impulse_response,5,1,-0.009134688070142394,-0.009134688070142394,0.0,0.553242108038968,0.5441074199688256,0.02351499944513471
gift,medium,gift_bizitobs_l2c_h,Chronos-2,cross_series_dependence,1,1,-0.005502276008181428,-0.005502276008181428,0.0,0.4202545819611537,0.41475230595297224,0.4266581764852583
gift,medium,gift_bizitobs_l2c_h,Chronos-2,cross_series_dependence,2,1,-0.002839932169428405,-0.002839932169428405,0.0,0.4639328215337762,0.4610928893643478,0.25574544633352975
gift,medium,gift_bizitobs_l2c_h,Chronos-2,cross_series_dependence,3,1,-0.0003766269997569349,-0.0003766269997569349,0.0,0.5305295348899851,0.5301529078902282,0.17401920890674377
gift,medium,gift_bizitobs_l2c_h,Chronos-2,cross_series_dependence,4,1,0.000552450152603301,0.000552450152603301,1.0,0.5628554954417422,0.5634079455943455,0.1615895136774016
gift,medium,gift_bizitobs_l2c_h,Chronos-2,cross_series_dependence,5,1,0.006357006062015946,0.006357006062015946,1.0,0.7268742983689471,0.7332313044309631,0.13427984363860934
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,common_factor,1,1,-0.02176499938951104,-0.02176499938951104,0.0,0.7162338070852028,0.6944688076956917,0.5813156866628303
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,common_factor,2,1,-0.024104632062962317,-0.024104632062962317,0.0,0.7241545520461976,0.7000499199832353,0.4065959470506153
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,common_factor,3,1,-0.026237892940597862,-0.026237892940597862,0.0,0.7329924600607708,0.7067545671201729,0.30845486643428144
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,common_factor,4,1,-0.03005908325516693,-0.03005908325516693,0.0,0.7368922418842389,0.7068331586290719,0.2688519417528927
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,common_factor,5,1,-0.025752799907429735,-0.025752799907429735,0.0,0.7323731598749617,0.7066203599675319,0.19417957106632677
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,covariate_impulse_response,1,1,0.008134362348266921,0.008134362348266921,1.0,0.4310309242255239,0.43916528657379084,0.12860005481257886
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,covariate_impulse_response,2,1,0.008159949713544279,0.008159949713544279,1.0,0.44699098279963173,0.455150932513176,0.07569639361038037
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,covariate_impulse_response,3,1,0.009004039916297168,0.009004039916297168,1.0,0.4621362139863265,0.47114025390262365,0.05408938710267815
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,covariate_impulse_response,4,1,0.008297208381527421,0.008297208381527421,1.0,0.48610933122635186,0.4944065396078793,0.03932496148747973
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,covariate_impulse_response,5,1,0.009935135828045172,0.009935135828045172,1.0,0.4925013903413822,0.5024365261694274,0.03485514534186663
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,cross_series_dependence,1,1,-0.02377673287153248,-0.02377673287153248,0.0,0.46387866741126516,0.4401019345397327,1.3094037405733683
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,cross_series_dependence,2,1,-0.03284496305946477,-0.03284496305946477,0.0,0.5225184020169972,0.4896734389575324,0.8185796052285935
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,cross_series_dependence,3,1,-0.039875707226042834,-0.039875707226042834,0.0,0.5931473313546006,0.5532716241285578,0.5289151666894213
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,cross_series_dependence,4,1,-0.04183247782512767,-0.04183247782512767,0.0,0.6226460739744393,0.5808135961493116,0.4563877942698008
gift,medium,gift_bizitobs_l2c_h,Timer-4.0,cross_series_dependence,5,1,-0.04924353859230679,-0.04924353859230679,0.0,0.776394967255203,0.7271514286628962,0.2864156913732853
gift,medium,gift_bizitobs_l2c_h,toto2.0,common_factor,1,1,0.0011863073320602657,0.0011863073320602657,1.0,0.6501040992568031,0.6512904065888634,0.22937087211790202
gift,medium,gift_bizitobs_l2c_h,toto2.0,common_factor,2,1,0.004354927992959334,0.004354927992959334,1.0,0.6488126166879316,0.6531675446808909,0.14050518494961753
gift,medium,gift_bizitobs_l2c_h,toto2.0,common_factor,3,1,0.006849273376276277,0.006849273376276277,1.0,0.6475190748472521,0.6543683482235284,0.09435335785743862
gift,medium,gift_bizitobs_l2c_h,toto2.0,common_factor,4,1,0.008361463953824533,0.008361463953824533,1.0,0.6468090537088333,0.6551705176626579,0.07172261505497321
gift,medium,gift_bizitobs_l2c_h,toto2.0,common_factor,5,1,0.010129161766242678,0.010129161766242678,1.0,0.6462328538567352,0.6563620156229779,0.04774993876173848
gift,medium,gift_bizitobs_l2c_h,toto2.0,cross_series_dependence,1,1,-0.012222265529746035,-0.012222265529746035,0.0,0.4003831955576655,0.38816093002791946,0.6139296949737212
gift,medium,gift_bizitobs_l2c_h,toto2.0,cross_series_dependence,2,1,-0.014413677552778448,-0.014413677552778448,0.0,0.4412630884841923,0.4268494109314139,0.3543111850614436
gift,medium,gift_bizitobs_l2c_h,toto2.0,cross_series_dependence,3,1,-0.011955449793219275,-0.011955449793219275,0.0,0.5136018767094254,0.5016464269162061,0.22594790841120996
gift,medium,gift_bizitobs_l2c_h,toto2.0,cross_series_dependence,4,1,-0.013392558489978668,-0.013392558489978668,0.0,0.5492089736635654,0.5358164151735867,0.1875484827141777
gift,medium,gift_bizitobs_l2c_h,toto2.0,cross_series_dependence,5,1,-0.006364480923558902,-0.006364480923558902,0.0,0.7231744028184989,0.71680992189494,0.09935117324456404
gift,medium,gift_bizitobs_service,Chronos-2,covariate_impulse_response,1,42,0.12287050472718042,-0.0021180713022312947,0.40476190476190477,15.828085386626919,15.950955891354099,0.016891838108306183
gift,medium,gift_bizitobs_service,Chronos-2,covariate_impulse_response,2,42,0.11733145407167005,0.0007541454862347585,0.5476190476190477,17.052266504169356,17.16959795824103,0.011170558521129794
gift,medium,gift_bizitobs_service,Chronos-2,covariate_impulse_response,3,42,-0.006451278766833125,0.0005055206453825623,0.5,20.47652365028749,20.47007237152066,0.008511024587791915
gift,medium,gift_bizitobs_service,Chronos-2,covariate_impulse_response,4,42,0.01822488828625419,-0.0011234109887179322,0.4523809523809524,24.573954732484893,24.59217962077115,0.006936254500922712
gift,medium,gift_bizitobs_service,Chronos-2,covariate_impulse_response,5,42,-0.03250278369703693,-0.0017384193533984682,0.47619047619047616,29.834526125488424,29.80202334179139,0.005815216751925398
gift,medium,gift_bizitobs_service,Chronos-2,cross_series_dependence,1,29,0.0534779667567919,0.01845755649486769,0.7241379310344828,14.239091091126395,14.292569057883183,0.03730792210106795
gift,medium,gift_bizitobs_service,Chronos-2,cross_series_dependence,2,29,0.04977910747070645,0.014045163624516022,0.7241379310344828,19.41128836749113,19.46106747496184,0.03158718836582613
gift,medium,gift_bizitobs_service,Chronos-2,cross_series_dependence,3,29,0.042562399257935965,0.007629101032846641,0.6206896551724138,25.744743788264625,25.787306187522557,0.026710181860057237
gift,medium,gift_bizitobs_service,Chronos-2,cross_series_dependence,4,29,0.04774216913336102,0.0033553059549102926,0.5517241379310345,34.42494963493758,34.47269180407095,0.024834731683777474
gift,medium,gift_bizitobs_service,Chronos-2,cross_series_dependence,5,29,0.06166831635449936,0.006132144600044853,0.5172413793103449,47.51943918528955,47.58110750164406,0.024517384830423428
gift,medium,gift_bizitobs_service,Timer-4.0,covariate_impulse_response,1,42,0.22611111322750324,0.0016975811996178258,0.5238095238095238,30.427310531565144,30.653421644792648,0.036466769862098146
