suite,benchmark,horizon_group,task_id,model_id,capability_id,capability_level,official_instance_count,treatment_mase,treatment_mae
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,covariate_impulse_response,4,967,5.489592689,178.4019396
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,covariate_impulse_response,5,967,5.480003969,182.1264049
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,1,927,5.731868179,173.6873476
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,2,927,5.753435597,179.2408189
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,3,927,5.786157409,188.2393952
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,4,927,5.833130993,200.5139099
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,cross_series_dependence,5,927,5.903309887,216.1836072
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,1,969,5.523864258,199.0259997
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,2,969,5.618497038,205.4609305
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,3,969,5.682504094,207.0397601
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,4,969,5.736862011,207.8085185
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,multi_seasonal,5,969,5.771165489,209.2275801
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,1,969,5.634317858,180.3816694
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,2,969,5.619631338,183.537555
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,3,969,5.702829448,182.2849855
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,4,969,5.615830559,177.3464041
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,predictable_intermittency,5,969,5.655253499,172.2724051
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,1,969,5.436569791,167.6988814
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,2,969,5.402327372,165.3926316
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,3,969,5.399286389,167.791386
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,4,969,5.402887996,171.8342423
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,regime_switching,5,969,5.516484103,191.17878
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,1,826,1.24731615,200.5706132
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,2,826,1.275803169,208.4059667
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,3,826,1.306519091,217.238713
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,4,826,1.331508002,228.1896257
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,time_varying_seasonality,5,826,1.36345817,237.9046587
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,1,391,2.985940492,59.03219615
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,2,391,2.975433366,62.89431418
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,3,391,2.965787687,65.61984745
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,4,391,2.94246416,68.31178959
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Chronos-2,trend,5,391,2.903099911,68.36460939
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,1,967,5.612509779,166.6534567
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,2,967,5.634708357,171.8913344
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,3,967,5.659868675,177.7928766
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,4,967,5.686310001,184.1717827
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,covariate_impulse_response,5,967,5.711524845,191.9047866
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,1,927,5.806863859,171.7706519
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,2,927,5.827521489,175.3291787
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,3,927,5.861565994,184.1090338
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,4,927,5.912216787,193.7165822
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,cross_series_dependence,5,927,5.981370548,208.8002673
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,1,969,5.806168834,212.9881905
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,2,969,5.884251776,221.6151723
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,3,969,5.940901278,220.7960468
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,4,969,5.988387095,218.7440893
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,multi_seasonal,5,969,6.021091611,214.7847796
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,1,969,5.813672888,198.6746268
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,2,969,5.821448991,195.3473114
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,3,969,5.802949205,192.949994
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,4,969,5.756021316,183.1735948
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,predictable_intermittency,5,969,5.720621427,174.5739834
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,1,969,5.584504537,163.8633637
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,2,969,5.585558385,170.8607505
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,3,969,5.582927782,176.005765
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,4,969,5.639028985,182.1219937
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,regime_switching,5,969,5.820635606,216.9631001
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,1,826,1.337083132,213.0293499
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,2,826,1.396656422,227.5249174
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,3,826,1.458466089,242.3147575
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,4,826,1.52830493,259.9425777
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,time_varying_seasonality,5,826,1.619377105,277.2428957
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,1,391,3.101546539,44.740365
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,2,391,3.068016062,44.80304979
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,3,391,2.998737357,46.52008191
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,4,391,2.903845619,47.33091455
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,Timer-3.5,trend,5,391,2.882403266,47.05813528
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,covariate_impulse_response,1,967,5.516684621,213.855529
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,covariate_impulse_response,2,967,5.543065118,217.1672068
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,covariate_impulse_response,3,967,5.581898335,221.1801244
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,covariate_impulse_response,4,967,5.625657943,227.0818544
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,covariate_impulse_response,5,967,5.678777321,235.4711242
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,cross_series_dependence,1,927,5.722894092,225.0756976
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,cross_series_dependence,2,927,5.751020329,228.2427464
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,cross_series_dependence,3,927,5.791845575,227.8796477
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,cross_series_dependence,4,927,5.845310984,228.0890691
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,cross_series_dependence,5,927,5.920155319,234.7565292
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,multi_seasonal,1,969,5.765448769,235.0369418
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,multi_seasonal,2,969,5.855584276,235.0574939
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,multi_seasonal,3,969,5.890945167,234.4121115
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,multi_seasonal,4,969,5.935606688,233.1723338
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,multi_seasonal,5,969,5.948249521,232.3619589
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,predictable_intermittency,1,969,5.771008581,232.9821528
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,predictable_intermittency,2,969,5.701473722,221.7736421
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,predictable_intermittency,3,969,5.710952981,227.6670607
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,predictable_intermittency,4,969,5.683756133,217.2847084
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,predictable_intermittency,5,969,5.640436314,218.4953001
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,regime_switching,1,969,5.356764811,191.7833309
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,regime_switching,2,969,5.348266682,193.0571291
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,regime_switching,3,969,5.355636775,198.8483405
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,regime_switching,4,969,5.390265682,204.6233039
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,regime_switching,5,969,5.5098744,222.0028996
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,time_varying_seasonality,1,826,1.356375165,249.6331805
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,time_varying_seasonality,2,826,1.432946165,261.1239091
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,time_varying_seasonality,3,826,1.494045032,279.0038848
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,time_varying_seasonality,4,826,1.583990822,305.447383
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,time_varying_seasonality,5,826,1.709474073,336.9494882
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,trend,1,391,2.727829265,77.22527361
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,trend,2,391,2.688128619,79.61752306
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,trend,3,391,2.667462693,82.8398202
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,trend,4,391,2.63233884,84.35594895
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,moirai2,trend,5,391,2.599010449,83.28759493
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,covariate_impulse_response,1,967,5.519252079,164.0783557
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,covariate_impulse_response,2,967,5.538936382,169.8665213
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,covariate_impulse_response,3,967,5.56073102,177.7117586
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,covariate_impulse_response,4,967,5.58411276,185.7020841
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,covariate_impulse_response,5,967,5.608702558,193.9185459
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,cross_series_dependence,1,927,5.661982263,167.6676733
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,cross_series_dependence,2,927,5.685654248,172.6725947
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,cross_series_dependence,3,927,5.730411433,179.8560722
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,cross_series_dependence,4,927,5.793146916,189.699094
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,cross_series_dependence,5,927,5.875257775,206.8941343
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,multi_seasonal,1,969,5.731227523,218.7224054
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,multi_seasonal,2,969,5.775294983,219.3080061
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,multi_seasonal,3,969,5.819521064,222.1503559
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,multi_seasonal,4,969,5.861522716,224.1265809
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,multi_seasonal,5,969,5.904133809,223.29509
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,predictable_intermittency,1,969,5.707974186,204.4833822
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,predictable_intermittency,2,969,5.740156068,205.3037118
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,predictable_intermittency,3,969,5.695523246,205.9500255
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,predictable_intermittency,4,969,5.664578988,196.2281798
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,predictable_intermittency,5,969,5.650719797,191.0915724
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,regime_switching,1,969,5.424184548,168.0529113
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,regime_switching,2,969,5.430534316,169.297936
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,regime_switching,3,969,5.433982684,165.7715234
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,regime_switching,4,969,5.474049525,166.9313336
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,regime_switching,5,969,5.575735657,192.7567639
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,time_varying_seasonality,1,826,1.4202401,205.3987126
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,time_varying_seasonality,2,826,1.485271905,215.7465843
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,time_varying_seasonality,3,826,1.53897317,226.8472156
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,time_varying_seasonality,4,826,1.584653967,238.5634634
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,time_varying_seasonality,5,826,1.623982869,246.7735901
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,trend,1,391,2.736854822,52.51484231
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,trend,2,391,2.73582241,53.95751784
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,trend,3,391,2.73234284,56.74732344
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,trend,4,391,2.721699818,60.03499658
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,timesfm2.5,trend,5,391,2.714584331,61.21402052
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,covariate_impulse_response,1,967,5.553789533,154.5805541
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,covariate_impulse_response,2,967,5.568865678,157.8674996
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,covariate_impulse_response,3,967,5.585391437,162.6167475
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,covariate_impulse_response,4,967,5.601534203,168.6814433
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,covariate_impulse_response,5,967,5.621016765,177.4524749
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,cross_series_dependence,1,927,5.744702756,163.1314831
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,cross_series_dependence,2,927,5.766600778,168.3193001
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,cross_series_dependence,3,927,5.795603057,176.2772232
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,cross_series_dependence,4,927,5.842472544,186.7653513
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,cross_series_dependence,5,927,5.909405212,203.8547462
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,multi_seasonal,1,969,5.684263114,188.7032853
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,multi_seasonal,2,969,5.739326632,191.2978509
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,multi_seasonal,3,969,5.784403226,194.4325388
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,multi_seasonal,4,969,5.824418136,197.1061801
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,multi_seasonal,5,969,5.853659686,196.0635689
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,predictable_intermittency,1,969,5.745055698,174.0434299
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,predictable_intermittency,2,969,5.768000728,176.2291342
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,predictable_intermittency,3,969,5.7477456,171.3750541
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,predictable_intermittency,4,969,5.710408544,166.822989
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,predictable_intermittency,5,969,5.696286638,163.1764738
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,regime_switching,1,969,5.486895169,150.3288552
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,regime_switching,2,969,5.502615405,151.6862944
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,regime_switching,3,969,5.50927734,155.9252887
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,regime_switching,4,969,5.524649217,159.7667459
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,regime_switching,5,969,5.667795213,182.2782154
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,time_varying_seasonality,1,826,1.305212015,196.0635388
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,time_varying_seasonality,2,826,1.3438821,206.6273661
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,time_varying_seasonality,3,826,1.381731655,215.5383044
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,time_varying_seasonality,4,826,1.423053306,225.4199462
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,time_varying_seasonality,5,826,1.474862087,233.7664418
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,trend,1,391,2.922334644,38.2028224
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,trend,2,391,2.913633994,38.7990767
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,trend,3,391,2.905030557,39.69380086
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,trend,4,391,2.896261992,40.38566273
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,tirex2,trend,5,391,2.884117334,40.76890616
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,covariate_impulse_response,1,967,5.437528512,159.7052591
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,covariate_impulse_response,2,967,5.446080596,162.5232188
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,covariate_impulse_response,3,967,5.452094324,166.6032923
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,covariate_impulse_response,4,967,5.461393795,173.0346236
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,covariate_impulse_response,5,967,5.472201207,180.0515802
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,cross_series_dependence,1,927,5.597934446,166.2838823
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,cross_series_dependence,2,927,5.61434432,171.5207427
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,cross_series_dependence,3,927,5.656109186,179.8098093
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,cross_series_dependence,4,927,5.744444149,190.6919105
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,cross_series_dependence,5,927,5.831354115,207.8756407
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,multi_seasonal,1,969,5.489194013,172.4850957
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,multi_seasonal,2,969,5.51948411,176.1366112
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,multi_seasonal,3,969,5.540895881,180.4300457
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,multi_seasonal,4,969,5.562231161,182.0411695
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,multi_seasonal,5,969,5.582016162,184.7597332
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,predictable_intermittency,1,969,5.610075518,170.381884
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,predictable_intermittency,2,969,5.649591497,173.9711978
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,predictable_intermittency,3,969,5.583183972,168.5163228
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,predictable_intermittency,4,969,5.572572405,169.329242
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,predictable_intermittency,5,969,5.574473332,162.7842775
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,regime_switching,1,969,5.31788363,155.5837567
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,regime_switching,2,969,5.318190628,156.9866721
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,regime_switching,3,969,5.310610154,154.5637144
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,regime_switching,4,969,5.321431611,153.9032013
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,regime_switching,5,969,5.338562091,164.6660649
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,time_varying_seasonality,1,826,1.167750434,189.6866955
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,time_varying_seasonality,2,826,1.181484164,191.7474224
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,time_varying_seasonality,3,826,1.192556923,193.6982329
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,time_varying_seasonality,4,826,1.204341883,197.845295
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,time_varying_seasonality,5,826,1.219486469,201.7880277
GIFT-Short,GIFT-Eval,short,gift_bitbrains_rnd_h,toto2.0,trend,1,391,2.774015543,34.93689541
